customer_id,email,first_name,last_name,registration_date,birth_year,gender,country,city,customer_segment,marketing_opt_in,preferred_category
CUST-02339,sarah.lopez2339@email.com,Sarah,Lopez,2024-12-16,1979,M,AU,Melbourne,VIP,FALSE,Sports
CUST-02340,david.smith2340@email.com,David,Smith,2020-01-17,1980,F,US,New York,Regular,TRUE,Books
CUST-02341,lisa.johnson2341@email.com,Lisa,Johnson,2021-02-18,1981,M,CA,Toronto,Regular,TRUE,Beauty
CUST-02342,robert.williams2342@email.com,Robert,Williams,2022-03-19,1982,F,UK,London,Regular,TRUE,Automotive
CUST-02343,emma.brown2343@email.com,Emma,Brown,2023-04-20,1983,M,DE,Berlin,Regular,FALSE,Toys
CUST-02344,james.jones2344@email.com,James,Jones,2024-05-21,1984,F,FR,Paris,Regular,TRUE,Electronics
CUST-02345,anna.garcia2345@email.com,Anna,Garcia,2020-06-22,1985,M,AU,Sydney,Regular,TRUE,Clothing
CUST-02346,william.miller2346@email.com,William,Miller,2021-07-23,1986,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-02347,laura.davis2347@email.com,Laura,Davis,2022-08-24,1987,M,CA,Vancouver,Premium,FALSE,Sports
CUST-02348,christopher.rodriguez2348@email.com,Christopher,Rodriguez,2023-09-25,1988,F,UK,Manchester,Premium,TRUE,Books
CUST-02349,jessica.martinez2349@email.com,Jessica,Martinez,2024-10-26,1989,M,DE,Hamburg,VIP,TRUE,Beauty
CUST-02350,daniel.hernandez2350@email.com,Daniel,Hernandez,2020-11-27,1990,F,FR,Lyon,Regular,TRUE,Automotive
CUST-02351,ashley.lopez2351@email.com,Ashley,Lopez,2021-12-28,1991,M,AU,Melbourne,Regular,FALSE,Toys
CUST-02352,john.smith2352@email.com,John,Smith,2022-01-01,1992,F,US,New York,Regular,TRUE,Electronics
CUST-02353,jane.johnson2353@email.com,Jane,Johnson,2023-02-02,1993,M,CA,Toronto,Regular,TRUE,Clothing
CUST-02354,michael.williams2354@email.com,Michael,Williams,2024-03-03,1994,F,UK,London,Regular,TRUE,Home & Garden
CUST-02355,sarah.brown2355@email.com,Sarah,Brown,2020-04-04,1995,M,DE,Berlin,Regular,FALSE,Sports
CUST-02356,david.jones2356@email.com,David,Jones,2021-05-05,1996,F,FR,Paris,Regular,TRUE,Books
CUST-02357,lisa.garcia2357@email.com,Lisa,Garcia,2022-06-06,1997,M,AU,Sydney,Premium,TRUE,Beauty
CUST-02358,robert.miller2358@email.com,Robert,Miller,2023-07-07,1998,F,US,Chicago,Premium,TRUE,Automotive
CUST-02359,emma.davis2359@email.com,Emma,Davis,2024-08-08,1999,M,CA,Vancouver,VIP,FALSE,Toys
CUST-02360,james.rodriguez2360@email.com,James,Rodriguez,2020-09-09,1960,F,UK,Manchester,Regular,TRUE,Electronics
CUST-02361,anna.martinez2361@email.com,Anna,Martinez,2021-10-10,1961,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-02362,william.hernandez2362@email.com,William,Hernandez,2022-11-11,1962,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-02363,laura.lopez2363@email.com,Laura,Lopez,2023-12-12,1963,M,AU,Melbourne,Regular,FALSE,Sports
CUST-02364,christopher.smith2364@email.com,Christopher,Smith,2024-01-13,1964,F,US,New York,Regular,TRUE,Books
CUST-02365,jessica.johnson2365@email.com,Jessica,Johnson,2020-02-14,1965,M,CA,Toronto,Regular,TRUE,Beauty
CUST-02366,daniel.williams2366@email.com,Daniel,Williams,2021-03-15,1966,F,UK,London,Regular,TRUE,Automotive
CUST-02367,ashley.brown2367@email.com,Ashley,Brown,2022-04-16,1967,M,DE,Berlin,Premium,FALSE,Toys
CUST-02368,john.jones2368@email.com,John,Jones,2023-05-17,1968,F,FR,Paris,Premium,TRUE,Electronics
CUST-02369,jane.garcia2369@email.com,Jane,Garcia,2024-06-18,1969,M,AU,Sydney,VIP,TRUE,Clothing
CUST-02370,michael.miller2370@email.com,Michael,Miller,2020-07-19,1970,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-02371,sarah.davis2371@email.com,Sarah,Davis,2021-08-20,1971,M,CA,Vancouver,Regular,FALSE,Sports
CUST-02372,david.rodriguez2372@email.com,David,Rodriguez,2022-09-21,1972,F,UK,Manchester,Regular,TRUE,Books
CUST-02373,lisa.martinez2373@email.com,Lisa,Martinez,2023-10-22,1973,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-02374,robert.hernandez2374@email.com,Robert,Hernandez,2024-11-23,1974,F,FR,Lyon,Regular,TRUE,Automotive
CUST-02375,emma.lopez2375@email.com,Emma,Lopez,2020-12-24,1975,M,AU,Melbourne,Regular,FALSE,Toys
CUST-02376,james.smith2376@email.com,James,Smith,2021-01-25,1976,F,US,New York,Regular,TRUE,Electronics
CUST-02377,anna.johnson2377@email.com,Anna,Johnson,2022-02-26,1977,M,CA,Toronto,Premium,TRUE,Clothing
CUST-02378,william.williams2378@email.com,William,Williams,2023-03-27,1978,F,UK,London,Premium,TRUE,Home & Garden
CUST-02379,laura.brown2379@email.com,Laura,Brown,2024-04-28,1979,M,DE,Berlin,VIP,FALSE,Sports
CUST-02380,christopher.jones2380@email.com,Christopher,Jones,2020-05-01,1980,F,FR,Paris,Regular,TRUE,Books
CUST-02381,jessica.garcia2381@email.com,Jessica,Garcia,2021-06-02,1981,M,AU,Sydney,Regular,TRUE,Beauty
CUST-02382,daniel.miller2382@email.com,Daniel,Miller,2022-07-03,1982,F,US,Chicago,Regular,TRUE,Automotive
CUST-02383,ashley.davis2383@email.com,Ashley,Davis,2023-08-04,1983,M,CA,Vancouver,Regular,FALSE,Toys
CUST-02384,john.rodriguez2384@email.com,John,Rodriguez,2024-09-05,1984,F,UK,Manchester,Regular,TRUE,Electronics
CUST-02385,jane.martinez2385@email.com,Jane,Martinez,2020-10-06,1985,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-02386,michael.hernandez2386@email.com,Michael,Hernandez,2021-11-07,1986,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-02387,sarah.lopez2387@email.com,Sarah,Lopez,2022-12-08,1987,M,AU,Melbourne,Premium,FALSE,Sports
CUST-02388,david.smith2388@email.com,David,Smith,2023-01-09,1988,F,US,New York,Premium,TRUE,Books
CUST-02389,lisa.johnson2389@email.com,Lisa,Johnson,2024-02-10,1989,M,CA,Toronto,VIP,TRUE,Beauty
CUST-02390,robert.williams2390@email.com,Robert,Williams,2020-03-11,1990,F,UK,London,Regular,TRUE,Automotive
CUST-02391,emma.brown2391@email.com,Emma,Brown,2021-04-12,1991,M,DE,Berlin,Regular,FALSE,Toys
CUST-02392,james.jones2392@email.com,James,Jones,2022-05-13,1992,F,FR,Paris,Regular,TRUE,Electronics
CUST-02393,anna.garcia2393@email.com,Anna,Garcia,2023-06-14,1993,M,AU,Sydney,Regular,TRUE,Clothing
CUST-02394,william.miller2394@email.com,William,Miller,2024-07-15,1994,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-02395,laura.davis2395@email.com,Laura,Davis,2020-08-16,1995,M,CA,Vancouver,Regular,FALSE,Sports
CUST-02396,christopher.rodriguez2396@email.com,Christopher,Rodriguez,2021-09-17,1996,F,UK,Manchester,Regular,TRUE,Books
CUST-02397,jessica.martinez2397@email.com,Jessica,Martinez,2022-10-18,1997,M,DE,Hamburg,Premium,TRUE,Beauty
CUST-02398,daniel.hernandez2398@email.com,Daniel,Hernandez,2023-11-19,1998,F,FR,Lyon,Premium,TRUE,Automotive
CUST-02399,ashley.lopez2399@email.com,Ashley,Lopez,2024-12-20,1999,M,AU,Melbourne,VIP,FALSE,Toys
CUST-02400,john.smith2400@email.com,John,Smith,2020-01-21,1960,F,US,New York,Regular,TRUE,Electronics
CUST-02401,jane.johnson2401@email.com,Jane,Johnson,2021-02-22,1961,M,CA,Toronto,Regular,TRUE,Clothing
CUST-02402,michael.williams2402@email.com,Michael,Williams,2022-03-23,1962,F,UK,London,Regular,TRUE,Home & Garden
CUST-02403,sarah.brown2403@email.com,Sarah,Brown,2023-04-24,1963,M,DE,Berlin,Regular,FALSE,Sports
CUST-02404,david.jones2404@email.com,David,Jones,2024-05-25,1964,F,FR,Paris,Regular,TRUE,Books
CUST-02405,lisa.garcia2405@email.com,Lisa,Garcia,2020-06-26,1965,M,AU,Sydney,Regular,TRUE,Beauty
CUST-02406,robert.miller2406@email.com,Robert,Miller,2021-07-27,1966,F,US,Chicago,Regular,TRUE,Automotive
CUST-02407,emma.davis2407@email.com,Emma,Davis,2022-08-28,1967,M,CA,Vancouver,Premium,FALSE,Toys
CUST-02408,james.rodriguez2408@email.com,James,Rodriguez,2023-09-01,1968,F,UK,Manchester,Premium,TRUE,Electronics
CUST-02409,anna.martinez2409@email.com,Anna,Martinez,2024-10-02,1969,M,DE,Hamburg,VIP,TRUE,Clothing
CUST-02410,william.hernandez2410@email.com,William,Hernandez,2020-11-03,1970,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-02411,laura.lopez2411@email.com,Laura,Lopez,2021-12-04,1971,M,AU,Melbourne,Regular,FALSE,Sports
CUST-02412,christopher.smith2412@email.com,Christopher,Smith,2022-01-05,1972,F,US,New York,Regular,TRUE,Books
CUST-02413,jessica.johnson2413@email.com,Jessica,Johnson,2023-02-06,1973,M,CA,Toronto,Regular,TRUE,Beauty
CUST-02414,daniel.williams2414@email.com,Daniel,Williams,2024-03-07,1974,F,UK,London,Regular,TRUE,Automotive
CUST-02415,ashley.brown2415@email.com,Ashley,Brown,2020-04-08,1975,M,DE,Berlin,Regular,FALSE,Toys
CUST-02416,john.jones2416@email.com,John,Jones,2021-05-09,1976,F,FR,Paris,Regular,TRUE,Electronics
CUST-02417,jane.garcia2417@email.com,Jane,Garcia,2022-06-10,1977,M,AU,Sydney,Premium,TRUE,Clothing
CUST-02418,michael.miller2418@email.com,Michael,Miller,2023-07-11,1978,F,US,Chicago,Premium,TRUE,Home & Garden
CUST-02419,sarah.davis2419@email.com,Sarah,Davis,2024-08-12,1979,M,CA,Vancouver,VIP,FALSE,Sports
CUST-02420,david.rodriguez2420@email.com,David,Rodriguez,2020-09-13,1980,F,UK,Manchester,Regular,TRUE,Books
CUST-02421,lisa.martinez2421@email.com,Lisa,Martinez,2021-10-14,1981,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-02422,robert.hernandez2422@email.com,Robert,Hernandez,2022-11-15,1982,F,FR,Lyon,Regular,TRUE,Automotive
CUST-02423,emma.lopez2423@email.com,Emma,Lopez,2023-12-16,1983,M,AU,Melbourne,Regular,FALSE,Toys
CUST-02424,james.smith2424@email.com,James,Smith,2024-01-17,1984,F,US,New York,Regular,TRUE,Electronics
CUST-02425,anna.johnson2425@email.com,Anna,Johnson,2020-02-18,1985,M,CA,Toronto,Regular,TRUE,Clothing
CUST-02426,william.williams2426@email.com,William,Williams,2021-03-19,1986,F,UK,London,Regular,TRUE,Home & Garden
CUST-02427,laura.brown2427@email.com,Laura,Brown,2022-04-20,1987,M,DE,Berlin,Premium,FALSE,Sports
CUST-02428,christopher.jones2428@email.com,Christopher,Jones,2023-05-21,1988,F,FR,Paris,Premium,TRUE,Books
CUST-02429,jessica.garcia2429@email.com,Jessica,Garcia,2024-06-22,1989,M,AU,Sydney,VIP,TRUE,Beauty
CUST-02430,daniel.miller2430@email.com,Daniel,Miller,2020-07-23,1990,F,US,Chicago,Regular,TRUE,Automotive
CUST-02431,ashley.davis2431@email.com,Ashley,Davis,2021-08-24,1991,M,CA,Vancouver,Regular,FALSE,Toys
CUST-02432,john.rodriguez2432@email.com,John,Rodriguez,2022-09-25,1992,F,UK,Manchester,Regular,TRUE,Electronics
CUST-02433,jane.martinez2433@email.com,Jane,Martinez,2023-10-26,1993,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-02434,michael.hernandez2434@email.com,Michael,Hernandez,2024-11-27,1994,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-02435,sarah.lopez2435@email.com,Sarah,Lopez,2020-12-28,1995,M,AU,Melbourne,Regular,FALSE,Sports
CUST-02436,david.smith2436@email.com,David,Smith,2021-01-01,1996,F,US,New York,Regular,TRUE,Books
CUST-02437,lisa.johnson2437@email.com,Lisa,Johnson,2022-02-02,1997,M,CA,Toronto,Premium,TRUE,Beauty
CUST-02438,robert.williams2438@email.com,Robert,Williams,2023-03-03,1998,F,UK,London,Premium,TRUE,Automotive
CUST-02439,emma.brown2439@email.com,Emma,Brown,2024-04-04,1999,M,DE,Berlin,VIP,FALSE,Toys
CUST-02440,james.jones2440@email.com,James,Jones,2020-05-05,1960,F,FR,Paris,Regular,TRUE,Electronics
CUST-02441,anna.garcia2441@email.com,Anna,Garcia,2021-06-06,1961,M,AU,Sydney,Regular,TRUE,Clothing
CUST-02442,william.miller2442@email.com,William,Miller,2022-07-07,1962,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-02443,laura.davis2443@email.com,Laura,Davis,2023-08-08,1963,M,CA,Vancouver,Regular,FALSE,Sports
CUST-02444,christopher.rodriguez2444@email.com,Christopher,Rodriguez,2024-09-09,1964,F,UK,Manchester,Regular,TRUE,Books
CUST-02445,jessica.martinez2445@email.com,Jessica,Martinez,2020-10-10,1965,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-02446,daniel.hernandez2446@email.com,Daniel,Hernandez,2021-11-11,1966,F,FR,Lyon,Regular,TRUE,Automotive
CUST-02447,ashley.lopez2447@email.com,Ashley,Lopez,2022-12-12,1967,M,AU,Melbourne,Premium,FALSE,Toys
CUST-02448,john.smith2448@email.com,John,Smith,2023-01-13,1968,F,US,New York,Premium,TRUE,Electronics
CUST-02449,jane.johnson2449@email.com,Jane,Johnson,2024-02-14,1969,M,CA,Toronto,VIP,TRUE,Clothing
CUST-02450,michael.williams2450@email.com,Michael,Williams,2020-03-15,1970,F,UK,London,Regular,TRUE,Home & Garden
CUST-02451,sarah.brown2451@email.com,Sarah,Brown,2021-04-16,1971,M,DE,Berlin,Regular,FALSE,Sports
CUST-02452,david.jones2452@email.com,David,Jones,2022-05-17,1972,F,FR,Paris,Regular,TRUE,Books
CUST-02453,lisa.garcia2453@email.com,Lisa,Garcia,2023-06-18,1973,M,AU,Sydney,Regular,TRUE,Beauty
CUST-02454,robert.miller2454@email.com,Robert,Miller,2024-07-19,1974,F,US,Chicago,Regular,TRUE,Automotive
CUST-02455,emma.davis2455@email.com,Emma,Davis,2020-08-20,1975,M,CA,Vancouver,Regular,FALSE,Toys
CUST-02456,james.rodriguez2456@email.com,James,Rodriguez,2021-09-21,1976,F,UK,Manchester,Regular,TRUE,Electronics
CUST-02457,anna.martinez2457@email.com,Anna,Martinez,2022-10-22,1977,M,DE,Hamburg,Premium,TRUE,Clothing
CUST-02458,william.hernandez2458@email.com,William,Hernandez,2023-11-23,1978,F,FR,Lyon,Premium,TRUE,Home & Garden
CUST-02459,laura.lopez2459@email.com,Laura,Lopez,2024-12-24,1979,M,AU,Melbourne,VIP,FALSE,Sports
CUST-02460,christopher.smith2460@email.com,Christopher,Smith,2020-01-25,1980,F,US,New York,Regular,TRUE,Books
CUST-02461,jessica.johnson2461@email.com,Jessica,Johnson,2021-02-26,1981,M,CA,Toronto,Regular,TRUE,Beauty
CUST-02462,daniel.williams2462@email.com,Daniel,Williams,2022-03-27,1982,F,UK,London,Regular,TRUE,Automotive
CUST-02463,ashley.brown2463@email.com,Ashley,Brown,2023-04-28,1983,M,DE,Berlin,Regular,FALSE,Toys
CUST-02464,john.jones2464@email.com,John,Jones,2024-05-01,1984,F,FR,Paris,Regular,TRUE,Electronics
CUST-02465,jane.garcia2465@email.com,Jane,Garcia,2020-06-02,1985,M,AU,Sydney,Regular,TRUE,Clothing
CUST-02466,michael.miller2466@email.com,Michael,Miller,2021-07-03,1986,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-02467,sarah.davis2467@email.com,Sarah,Davis,2022-08-04,1987,M,CA,Vancouver,Premium,FALSE,Sports
CUST-02468,david.rodriguez2468@email.com,David,Rodriguez,2023-09-05,1988,F,UK,Manchester,Premium,TRUE,Books
CUST-02469,lisa.martinez2469@email.com,Lisa,Martinez,2024-10-06,1989,M,DE,Hamburg,VIP,TRUE,Beauty
CUST-02470,robert.hernandez2470@email.com,Robert,Hernandez,2020-11-07,1990,F,FR,Lyon,Regular,TRUE,Automotive
CUST-02471,emma.lopez2471@email.com,Emma,Lopez,2021-12-08,1991,M,AU,Melbourne,Regular,FALSE,Toys
CUST-02472,james.smith2472@email.com,James,Smith,2022-01-09,1992,F,US,New York,Regular,TRUE,Electronics
CUST-02473,anna.johnson2473@email.com,Anna,Johnson,2023-02-10,1993,M,CA,Toronto,Regular,TRUE,Clothing
CUST-02474,william.williams2474@email.com,William,Williams,2024-03-11,1994,F,UK,London,Regular,TRUE,Home & Garden
CUST-02475,laura.brown2475@email.com,Laura,Brown,2020-04-12,1995,M,DE,Berlin,Regular,FALSE,Sports
CUST-02476,christopher.jones2476@email.com,Christopher,Jones,2021-05-13,1996,F,FR,Paris,Regular,TRUE,Books
CUST-02477,jessica.garcia2477@email.com,Jessica,Garcia,2022-06-14,1997,M,AU,Sydney,Premium,TRUE,Beauty
CUST-02478,daniel.miller2478@email.com,Daniel,Miller,2023-07-15,1998,F,US,Chicago,Premium,TRUE,Automotive
CUST-02479,ashley.davis2479@email.com,Ashley,Davis,2024-08-16,1999,M,CA,Vancouver,VIP,FALSE,Toys
CUST-02480,john.rodriguez2480@email.com,John,Rodriguez,2020-09-17,1960,F,UK,Manchester,Regular,TRUE,Electronics
CUST-02481,jane.martinez2481@email.com,Jane,Martinez,2021-10-18,1961,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-02482,michael.hernandez2482@email.com,Michael,Hernandez,2022-11-19,1962,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-02483,sarah.lopez2483@email.com,Sarah,Lopez,2023-12-20,1963,M,AU,Melbourne,Regular,FALSE,Sports
CUST-02484,david.smith2484@email.com,David,Smith,2024-01-21,1964,F,US,New York,Regular,TRUE,Books
CUST-02485,lisa.johnson2485@email.com,Lisa,Johnson,2020-02-22,1965,M,CA,Toronto,Regular,TRUE,Beauty
CUST-02486,robert.williams2486@email.com,Robert,Williams,2021-03-23,1966,F,UK,London,Regular,TRUE,Automotive
CUST-02487,emma.brown2487@email.com,Emma,Brown,2022-04-24,1967,M,DE,Berlin,Premium,FALSE,Toys
CUST-02488,james.jones2488@email.com,James,Jones,2023-05-25,1968,F,FR,Paris,Premium,TRUE,Electronics
CUST-02489,anna.garcia2489@email.com,Anna,Garcia,2024-06-26,1969,M,AU,Sydney,VIP,TRUE,Clothing
CUST-02490,william.miller2490@email.com,William,Miller,2020-07-27,1970,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-02491,laura.davis2491@email.com,Laura,Davis,2021-08-28,1971,M,CA,Vancouver,Regular,FALSE,Sports
CUST-02492,christopher.rodriguez2492@email.com,Christopher,Rodriguez,2022-09-01,1972,F,UK,Manchester,Regular,TRUE,Books
CUST-02493,jessica.martinez2493@email.com,Jessica,Martinez,2023-10-02,1973,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-02494,daniel.hernandez2494@email.com,Daniel,Hernandez,2024-11-03,1974,F,FR,Lyon,Regular,TRUE,Automotive
CUST-02495,ashley.lopez2495@email.com,Ashley,Lopez,2020-12-04,1975,M,AU,Melbourne,Regular,FALSE,Toys
CUST-02496,john.smith2496@email.com,John,Smith,2021-01-05,1976,F,US,New York,Regular,TRUE,Electronics
CUST-02497,jane.johnson2497@email.com,Jane,Johnson,2022-02-06,1977,M,CA,Toronto,Premium,TRUE,Clothing
CUST-02498,michael.williams2498@email.com,Michael,Williams,2023-03-07,1978,F,UK,London,Premium,TRUE,Home & Garden
CUST-02499,sarah.brown2499@email.com,Sarah,Brown,2024-04-08,1979,M,DE,Berlin,VIP,FALSE,Sports
CUST-02500,david.jones2500@email.com,David,Jones,2020-05-09,1980,F,FR,Paris,Regular,TRUE,Books
CUST-02501,lisa.garcia2501@email.com,Lisa,Garcia,2021-06-10,1981,M,AU,Sydney,Regular,TRUE,Beauty
CUST-02502,robert.miller2502@email.com,Robert,Miller,2022-07-11,1982,F,US,Chicago,Regular,TRUE,Automotive
CUST-02503,emma.davis2503@email.com,Emma,Davis,2023-08-12,1983,M,CA,Vancouver,Regular,FALSE,Toys
CUST-02504,james.rodriguez2504@email.com,James,Rodriguez,2024-09-13,1984,F,UK,Manchester,Regular,TRUE,Electronics
CUST-02505,anna.martinez2505@email.com,Anna,Martinez,2020-10-14,1985,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-02506,william.hernandez2506@email.com,William,Hernandez,2021-11-15,1986,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-02507,laura.lopez2507@email.com,Laura,Lopez,2022-12-16,1987,M,AU,Melbourne,Premium,FALSE,Sports
CUST-02508,christopher.smith2508@email.com,Christopher,Smith,2023-01-17,1988,F,US,New York,Premium,TRUE,Books
CUST-02509,jessica.johnson2509@email.com,Jessica,Johnson,2024-02-18,1989,M,CA,Toronto,VIP,TRUE,Beauty
CUST-02510,daniel.williams2510@email.com,Daniel,Williams,2020-03-19,1990,F,UK,London,Regular,TRUE,Automotive
CUST-02511,ashley.brown2511@email.com,Ashley,Brown,2021-04-20,1991,M,DE,Berlin,Regular,FALSE,Toys
CUST-02512,john.jones2512@email.com,John,Jones,2022-05-21,1992,F,FR,Paris,Regular,TRUE,Electronics
CUST-02513,jane.garcia2513@email.com,Jane,Garcia,2023-06-22,1993,M,AU,Sydney,Regular,TRUE,Clothing
CUST-02514,michael.miller2514@email.com,Michael,Miller,2024-07-23,1994,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-02515,sarah.davis2515@email.com,Sarah,Davis,2020-08-24,1995,M,CA,Vancouver,Regular,FALSE,Sports
CUST-02516,david.rodriguez2516@email.com,David,Rodriguez,2021-09-25,1996,F,UK,Manchester,Regular,TRUE,Books
CUST-02517,lisa.martinez2517@email.com,Lisa,Martinez,2022-10-26,1997,M,DE,Hamburg,Premium,TRUE,Beauty
CUST-02518,robert.hernandez2518@email.com,Robert,Hernandez,2023-11-27,1998,F,FR,Lyon,Premium,TRUE,Automotive
CUST-02519,emma.lopez2519@email.com,Emma,Lopez,2024-12-28,1999,M,AU,Melbourne,VIP,FALSE,Toys
CUST-02520,james.smith2520@email.com,James,Smith,2020-01-01,1960,F,US,New York,Regular,TRUE,Electronics
CUST-02521,anna.johnson2521@email.com,Anna,Johnson,2021-02-02,1961,M,CA,Toronto,Regular,TRUE,Clothing
CUST-02522,william.williams2522@email.com,William,Williams,2022-03-03,1962,F,UK,London,Regular,TRUE,Home & Garden
CUST-02523,laura.brown2523@email.com,Laura,Brown,2023-04-04,1963,M,DE,Berlin,Regular,FALSE,Sports
CUST-02524,christopher.jones2524@email.com,Christopher,Jones,2024-05-05,1964,F,FR,Paris,Regular,TRUE,Books
CUST-02525,jessica.garcia2525@email.com,Jessica,Garcia,2020-06-06,1965,M,AU,Sydney,Regular,TRUE,Beauty
CUST-02526,daniel.miller2526@email.com,Daniel,Miller,2021-07-07,1966,F,US,Chicago,Regular,TRUE,Automotive
CUST-02527,ashley.davis2527@email.com,Ashley,Davis,2022-08-08,1967,M,CA,Vancouver,Premium,FALSE,Toys
CUST-02528,john.rodriguez2528@email.com,John,Rodriguez,2023-09-09,1968,F,UK,Manchester,Premium,TRUE,Electronics
CUST-02529,jane.martinez2529@email.com,Jane,Martinez,2024-10-10,1969,M,DE,Hamburg,VIP,TRUE,Clothing
CUST-02530,michael.hernandez2530@email.com,Michael,Hernandez,2020-11-11,1970,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-02531,sarah.lopez2531@email.com,Sarah,Lopez,2021-12-12,1971,M,AU,Melbourne,Regular,FALSE,Sports
CUST-02532,david.smith2532@email.com,David,Smith,2022-01-13,1972,F,US,New York,Regular,TRUE,Books
CUST-02533,lisa.johnson2533@email.com,Lisa,Johnson,2023-02-14,1973,M,CA,Toronto,Regular,TRUE,Beauty
CUST-02534,robert.williams2534@email.com,Robert,Williams,2024-03-15,1974,F,UK,London,Regular,TRUE,Automotive
CUST-02535,emma.brown2535@email.com,Emma,Brown,2020-04-16,1975,M,DE,Berlin,Regular,FALSE,Toys
CUST-02536,james.jones2536@email.com,James,Jones,2021-05-17,1976,F,FR,Paris,Regular,TRUE,Electronics
CUST-02537,anna.garcia2537@email.com,Anna,Garcia,2022-06-18,1977,M,AU,Sydney,Premium,TRUE,Clothing
CUST-02538,william.miller2538@email.com,William,Miller,2023-07-19,1978,F,US,Chicago,Premium,TRUE,Home & Garden
CUST-02539,laura.davis2539@email.com,Laura,Davis,2024-08-20,1979,M,CA,Vancouver,VIP,FALSE,Sports
CUST-02540,christopher.rodriguez2540@email.com,Christopher,Rodriguez,2020-09-21,1980,F,UK,Manchester,Regular,TRUE,Books
CUST-02541,jessica.martinez2541@email.com,Jessica,Martinez,2021-10-22,1981,M,DE,Hamburg,Regular,TRUE,Beauty
CUST-02542,daniel.hernandez2542@email.com,Daniel,Hernandez,2022-11-23,1982,F,FR,Lyon,Regular,TRUE,Automotive
CUST-02543,ashley.lopez2543@email.com,Ashley,Lopez,2023-12-24,1983,M,AU,Melbourne,Regular,FALSE,Toys
CUST-02544,john.smith2544@email.com,John,Smith,2024-01-25,1984,F,US,New York,Regular,TRUE,Electronics
CUST-02545,jane.johnson2545@email.com,Jane,Johnson,2020-02-26,1985,M,CA,Toronto,Regular,TRUE,Clothing
CUST-02546,michael.williams2546@email.com,Michael,Williams,2021-03-27,1986,F,UK,London,Regular,TRUE,Home & Garden
CUST-02547,sarah.brown2547@email.com,Sarah,Brown,2022-04-28,1987,M,DE,Berlin,Premium,FALSE,Sports
CUST-02548,david.jones2548@email.com,David,Jones,2023-05-01,1988,F,FR,Paris,Premium,TRUE,Books
CUST-02549,lisa.garcia2549@email.com,Lisa,Garcia,2024-06-02,1989,M,AU,Sydney,VIP,TRUE,Beauty
CUST-02550,robert.miller2550@email.com,Robert,Miller,2020-07-03,1990,F,US,Chicago,Regular,TRUE,Automotive
CUST-02551,emma.davis2551@email.com,Emma,Davis,2021-08-04,1991,M,CA,Vancouver,Regular,FALSE,Toys
CUST-02552,james.rodriguez2552@email.com,James,Rodriguez,2022-09-05,1992,F,UK,Manchester,Regular,TRUE,Electronics
CUST-02553,anna.martinez2553@email.com,Anna,Martinez,2023-10-06,1993,M,DE,Hamburg,Regular,TRUE,Clothing
CUST-02554,william.hernandez2554@email.com,William,Hernandez,2024-11-07,1994,F,FR,Lyon,Regular,TRUE,Home & Garden
CUST-02555,laura.lopez2555@email.com,Laura,Lopez,2020-12-08,1995,M,AU,Melbourne,Regular,FALSE,Sports
CUST-02556,christopher.smith2556@email.com,Christopher,Smith,2021-01-09,1996,F,US,New York,Regular,TRUE,Books
CUST-02557,jessica.johnson2557@email.com,Jessica,Johnson,2022-02-10,1997,M,CA,Toronto,Premium,TRUE,Beauty
CUST-02558,daniel.williams2558@email.com,Daniel,Williams,2023-03-11,1998,F,UK,London,Premium,TRUE,Automotive
CUST-02559,ashley.brown2559@email.com,Ashley,Brown,2024-04-12,1999,M,DE,Berlin,VIP,FALSE,Toys
CUST-02560,john.jones2560@email.com,John,Jones,2020-05-13,1960,F,FR,Paris,Regular,TRUE,Electronics
CUST-02561,jane.garcia2561@email.com,Jane,Garcia,2021-06-14,1961,M,AU,Sydney,Regular,TRUE,Clothing
CUST-02562,michael.miller2562@email.com,Michael,Miller,2022-07-15,1962,F,US,Chicago,Regular,TRUE,Home & Garden
CUST-02563,sarah.davis2563@email.com,Sarah,Davis,2023-08-16,1963,M,CA,Vancouver,Regular,FALSE,Sports
